customer_id,customer_city,occupation,income_bucket,joining_date,customer_tenure_months,primary_card_type,preferred_rewards_category,avg_monthly_spend,spend_segment
CUST0000253,Delhi,Salaried,15L-30L,2021-07-28,60.0,Consumer,Fuel,11460.6425,Medium
CUST0000254,Chandigarh,Salaried,3L-7L,2022-02-17,54.0,Consumer,Shopping,14394.274,Medium
CUST0000255,Lucknow,Business Owner,7L-15L,2023-06-28,37.0,Commercial,Health,8263.927999999998,Medium
CUST0000256,Delhi,Self-employed,7L-15L,2023-03-16,41.0,Consumer,General/cashback,7932.768000000001,Medium
CUST0000257,Delhi,Freelancer,15L-30L,2021-07-17,61.0,Consumer,General/cashback,38199.518000000004,High
CUST0000258,Chandigarh,Business Owner,<3L,2024-01-31,30.0,Consumer,Fuel,2295.3279999999995,Low
CUST0000259,Chennai,Salaried,7L-15L,2020-03-18,77.0,Commercial,Shopping,20365.736,High
CUST0000260,Agra,Salaried,7L-15L,2023-10-31,33.0,Consumer,Dining,8438.275,Medium
CUST0000261,Chandigarh,Salaried,3L-7L,2020-06-22,73.0,Consumer,Fuel,6608.158,Medium
CUST0000262,Nagpur,Freelancer,7L-15L,2022-05-25,50.0,Consumer,Travel,9473.612,Medium
CUST0000263,Hyderabad,Business Owner,3L-7L,2023-06-28,37.0,Corporate,Health,5030.908,Medium
CUST0000264,Nagpur,Retired,3L-7L,2020-12-28,67.0,Consumer,General/cashback,7492.613999999999,Medium
CUST0000265,Bhubaneswar,Salaried,3L-7L,2020-09-07,71.0,Consumer,Shopping,28364.77333333333,High
CUST0000266,Delhi,Retired,7L-15L,2018-10-12,94.0,Corporate,Shopping,16588.113333333335,Medium
CUST0000267,Chennai,Salaried,15L-30L,2021-11-02,57.0,Corporate,Travel,17086.624,Medium
CUST0000268,Hyderabad,Salaried,15L-30L,2018-11-19,93.0,Commercial,Travel,40270.04285714286,High
CUST0000269,Surat,Salaried,30L+,2021-08-10,60.0,Consumer,Dining,107554.20333333332,Very High
CUST0000270,Indore,Salaried,15L-30L,2019-04-05,88.0,Corporate,Shopping,32990.955,High
CUST0000271,Kolkata,Salaried,3L-7L,2022-10-02,46.0,Consumer,Health,3088.154,Low
CUST0000272,Lucknow,Salaried,<3L,2019-11-09,81.0,Consumer,Shopping,6370.0275,Medium
CUST0000273,Chennai,Business Owner,15L-30L,2023-02-13,42.0,Corporate,Travel,48098.869999999995,High
CUST0000274,Delhi,Government Employee,7L-15L,2024-03-06,29.0,Consumer,Travel,14086.375000000002,Medium
CUST0000275,Hyderabad,Freelancer,7L-15L,2023-08-25,35.0,Commercial,Fuel,6998.862000000001,Medium
CUST0000276,Visakhapatnam,Government Employee,3L-7L,2022-01-07,55.0,Consumer,Dining,7191.079999999999,Medium
CUST0000277,Lucknow,Freelancer,7L-15L,2023-08-25,35.0,Consumer,Shopping,13288.682,Medium
CUST0000278,Pune,Freelancer,7L-15L,2019-10-23,81.0,Consumer,General/cashback,18152.771666666667,Medium
CUST0000279,Bhopal,Salaried,3L-7L,2023-11-22,32.0,Consumer,Shopping,3428.4079999999994,Low
CUST0000280,Mumbai,Student,7L-15L,2018-09-12,95.0,Commercial,Shopping,22068.508,High
CUST0000281,Hyderabad,Self-employed,15L-30L,2022-05-07,51.0,Commercial,Fuel,39544.005000000005,High
CUST0000282,Hyderabad,Self-employed,7L-15L,2021-09-07,59.0,Commercial,Travel,6420.153333333335,Medium
CUST0000283,Mysuru,Business Owner,7L-15L,2020-01-06,79.0,Commercial,General/cashback,5577.113333333334,Medium
CUST0000284,Nagpur,Salaried,7L-15L,2020-04-09,76.0,Commercial,Shopping,34928.878333333334,High
CUST0000285,Surat,Salaried,3L-7L,2019-06-19,86.0,Consumer,Shopping,8871.839999999998,Medium
CUST0000286,Mumbai,Self-employed,7L-15L,2018-07-14,97.0,Consumer,Fuel,15102.713333333333,Medium
CUST0000287,Bengaluru,Freelancer,3L-7L,2022-08-13,48.0,Commercial,Shopping,4733.815,Low
CUST0000288,Surat,Government Employee,3L-7L,2020-09-25,70.0,Consumer,Health,8106.490000000001,Medium
CUST0000289,Pune,Salaried,30L+,2020-06-15,74.0,Consumer,Fuel,93854.88500000001,Very High
CUST0000290,Patna,Salaried,<3L,2019-10-24,81.0,Consumer,Health,2169.2999999999997,Low
CUST0000291,Chandigarh,Business Owner,30L+,2022-09-18,47.0,Corporate,Travel,67548.73857142856,Very High
CUST0000292,Kolkata,Salaried,3L-7L,2018-09-14,95.0,Consumer,Fuel,5658.4220000000005,Medium
CUST0000293,Chandigarh,Salaried,3L-7L,2023-01-02,43.0,Consumer,General/cashback,8760.573999999999,Medium
CUST0000294,Mysuru,Self-employed,3L-7L,2020-03-21,77.0,Commercial,Fuel,2046.2175,Low
CUST0000295,Kolkata,Freelancer,15L-30L,2019-03-09,89.0,Consumer,Travel,22757.005,High
CUST0000296,Kochi,Salaried,3L-7L,2023-08-22,35.0,Consumer,General/cashback,23110.21666666667,High
CUST0000297,Patna,Salaried,<3L,2021-03-28,64.0,Consumer,Shopping,2063.264,Low
CUST0000298,Hyderabad,Salaried,15L-30L,2018-08-18,96.0,Corporate,Travel,59640.335,High
CUST0000299,Agra,Self-employed,3L-7L,2023-07-17,37.0,Consumer,Shopping,11167.155,Medium
CUST0000300,Delhi,Salaried,15L-30L,2019-08-31,83.0,Consumer,Dining,14009.301428571429,Medium
CUST0000301,Kochi,Business Owner,15L-30L,2019-06-17,86.0,Corporate,Travel,41985.00833333333,High
CUST0000302,Bhopal,Government Employee,<3L,2022-11-08,45.0,Consumer,Shopping,20544.945,High
CUST0000303,Surat,Salaried,15L-30L,2020-03-27,76.0,Commercial,Shopping,23536.881666666668,High
CUST0000304,Kolkata,Salaried,<3L,2018-07-31,96.0,Consumer,Shopping,4061.35,Low
CUST0000305,Surat,Salaried,15L-30L,2022-02-16,54.0,Corporate,Dining,28444.638333333332,High
CUST0000306,Bengaluru,Student,30L+,2023-12-12,32.0,Corporate,Dining,63562.39,Very High
CUST0000307,Hyderabad,Self-employed,15L-30L,2022-11-18,45.0,Consumer,Travel,16801.332857142854,Medium
CUST0000308,Hyderabad,Government Employee,30L+,2018-11-10,93.0,Commercial,Fuel,114860.44166666667,Very High
CUST0000309,Lucknow,Government Employee,15L-30L,2018-12-24,91.0,Commercial,General/cashback,16766.49,Medium
CUST0000310,Kolkata,Freelancer,<3L,2019-06-12,86.0,Consumer,Dining,1733.7133333333334,Low
CUST0000311,Hyderabad,Government Employee,3L-7L,2020-12-24,67.0,Consumer,Shopping,6772.1179999999995,Medium
CUST0000312,Visakhapatnam,Salaried,<3L,2022-10-17,46.0,Consumer,Shopping,17106.294,Medium
CUST0000313,Pune,Business Owner,7L-15L,2020-10-07,70.0,Commercial,Travel,36428.689999999995,High
CUST0000314,Kolkata,Student,15L-30L,2019-05-01,87.0,Corporate,General/cashback,23946.018333333337,High
CUST0000315,Pune,Business Owner,7L-15L,2019-07-25,84.0,Corporate,General/cashback,14347.502000000002,Medium
CUST0000316,Bengaluru,Freelancer,15L-30L,2024-01-23,30.0,Commercial,Dining,36042.66428571429,High
CUST0000317,Indore,Retired,7L-15L,2020-03-18,77.0,Consumer,Fuel,6187.894285714286,Medium
CUST0000318,Kolkata,Business Owner,<3L,2018-10-15,94.0,Consumer,Travel,1779.92,Low
CUST0000319,Mumbai,Business Owner,3L-7L,2023-09-05,35.0,Corporate,Shopping,12297.644999999999,Medium
CUST0000320,Dehradun,Business Owner,30L+,2020-11-03,69.0,Corporate,Shopping,85296.755,Very High
CUST0000321,Coimbatore,Salaried,3L-7L,2020-09-29,70.0,Commercial,Shopping,992.19,Low
CUST0000322,Indore,Salaried,3L-7L,2021-05-03,63.0,Consumer,General/cashback,5702.573333333334,Medium
CUST0000323,Visakhapatnam,Business Owner,3L-7L,2019-12-21,80.0,Corporate,Health,21849.079999999998,High
CUST0000324,Varanasi,Student,30L+,2018-07-23,96.0,Commercial,Travel,86055.18833333332,Very High
CUST0000325,Chennai,Retired,3L-7L,2020-07-27,72.0,Consumer,Dining,12518.946666666669,Medium
CUST0000326,Surat,Salaried,7L-15L,2024-04-06,28.0,Consumer,Fuel,11115.538,Medium
CUST0000327,Hyderabad,Government Employee,<3L,2021-05-10,63.0,Consumer,Travel,2747.91,Low
CUST0000328,Hyderabad,Salaried,3L-7L,2021-05-22,62.0,Consumer,General/cashback,10618.568000000001,Medium
CUST0000329,Hyderabad,Business Owner,15L-30L,2022-10-25,45.0,Consumer,Shopping,41260.89833333333,High
CUST0000330,Delhi,Retired,15L-30L,2020-01-26,78.0,Commercial,Travel,35947.217142857146,High
CUST0000331,Kochi,Retired,7L-15L,2021-01-14,67.0,Consumer,Fuel,34914.795000000006,High
CUST0000332,Bhopal,Business Owner,3L-7L,2023-10-03,34.0,Consumer,General/cashback,11338.315,Medium
CUST0000333,Mumbai,Business Owner,30L+,2019-10-29,81.0,Corporate,Shopping,49253.23499999999,High
CUST0000334,Chennai,Self-employed,7L-15L,2024-04-30,27.0,Corporate,Health,16929.554,Medium
CUST0000335,Bengaluru,Freelancer,30L+,2019-04-13,88.0,Commercial,Health,45152.03833333333,High
CUST0000336,Kolkata,Salaried,7L-15L,2020-10-12,70.0,Consumer,Health,4554.62,Low
CUST0000337,Jaipur,Retired,3L-7L,2018-07-14,97.0,Corporate,Fuel,15900.794999999998,Medium
CUST0000338,Patna,Government Employee,3L-7L,2022-06-02,50.0,Consumer,General/cashback,24461.731999999996,High
CUST0000339,Visakhapatnam,Salaried,15L-30L,2023-02-05,42.0,Consumer,Shopping,52972.539999999986,High
CUST0000340,Patna,Business Owner,7L-15L,2021-07-27,60.0,Consumer,Travel,8213.229999999998,Medium
CUST0000341,Coimbatore,Self-employed,7L-15L,2019-08-23,83.0,Consumer,Shopping,20152.464999999997,High
CUST0000342,Dehradun,Salaried,<3L,2020-09-26,70.0,Consumer,General/cashback,1360.5525,Low
CUST0000343,Kolkata,Salaried,3L-7L,2021-10-14,58.0,Consumer,General/cashback,19978.286666666663,Medium
CUST0000344,Mumbai,Salaried,3L-7L,2022-02-18,54.0,Consumer,Health,10098.128,Medium
CUST0000345,Delhi,Salaried,15L-30L,2019-10-03,82.0,Consumer,Travel,38290.68833333333,High
CUST0000346,Pune,Business Owner,7L-15L,2023-02-24,41.0,Corporate,Shopping,11914.668333333333,Medium
CUST0000347,Hyderabad,Business Owner,3L-7L,2024-03-21,29.0,Commercial,General/cashback,8591.923333333332,Medium
CUST0000348,Bengaluru,Self-employed,7L-15L,2023-01-03,43.0,Consumer,Fuel,12931.253333333334,Medium
CUST0000349,Bhubaneswar,Government Employee,<3L,2023-03-07,41.0,Commercial,Shopping,1934.7700000000002,Low
CUST0000350,Bengaluru,Freelancer,30L+,2023-04-24,39.0,Consumer,Fuel,100997.53833333333,Very High
CUST0000351,Dehradun,Business Owner,3L-7L,2022-08-04,48.0,Consumer,Fuel,4687.7699999999995,Low
CUST0000352,Chandigarh,Business Owner,30L+,2020-03-08,77.0,Corporate,Travel,88412.48666666665,Very High
CUST0000353,Kochi,Business Owner,7L-15L,2022-12-15,44.0,Consumer,General/cashback,6163.953333333334,Medium
CUST0000354,Nagpur,Salaried,7L-15L,2023-08-16,36.0,Consumer,Health,14685.496000000003,Medium
CUST0000355,Chennai,Salaried,7L-15L,2022-01-22,54.0,Commercial,Travel,1646.8075000000001,Low
CUST0000356,Kochi,Salaried,7L-15L,2018-09-02,95.0,Consumer,Shopping,12867.865,Medium
CUST0000357,Bengaluru,Freelancer,15L-30L,2018-11-14,93.0,Consumer,Shopping,22875.771999999997,High
CUST0000358,Ranchi,Self-employed,<3L,2024-05-22,26.0,Consumer,Fuel,7559.04,Medium
CUST0000359,Delhi,Retired,30L+,2024-05-06,27.0,Commercial,Travel,96118.98,Very High
CUST0000360,Hyderabad,Salaried,7L-15L,2022-08-16,48.0,Consumer,Travel,6912.727142857142,Medium
CUST0000361,Indore,Self-employed,3L-7L,2023-07-24,36.0,Consumer,Fuel,16214.997500000001,Medium
CUST0000362,Kochi,Salaried,3L-7L,2019-09-03,83.0,Consumer,General/cashback,15203.55,Medium
CUST0000363,Kolkata,Government Employee,15L-30L,2023-07-14,37.0,Consumer,Shopping,15969.681666666665,Medium
CUST0000364,Surat,Self-employed,3L-7L,2023-11-20,33.0,Consumer,General/cashback,14837.7675,Medium
CUST0000365,Bengaluru,Business Owner,7L-15L,2023-01-31,42.0,Corporate,Travel,28570.660000000003,High
CUST0000366,Kochi,Business Owner,<3L,2020-12-09,68.0,Commercial,Shopping,3454.6999999999994,Low
CUST0000367,Hyderabad,Salaried,7L-15L,2023-06-09,38.0,Consumer,Shopping,6528.223333333332,Medium
CUST0000368,Hyderabad,Government Employee,3L-7L,2022-09-13,47.0,Consumer,Fuel,2343.79,Low
CUST0000369,Bengaluru,Government Employee,15L-30L,2021-06-11,62.0,Consumer,Dining,39734.50833333334,High
CUST0000370,Chennai,Business Owner,7L-15L,2018-09-16,95.0,Corporate,Health,9337.765,Medium
CUST0000371,Chennai,Salaried,30L+,2019-04-20,88.0,Commercial,General/cashback,105447.77666666666,Very High
CUST0000372,Kolkata,Freelancer,15L-30L,2023-02-14,42.0,Commercial,Travel,17205.474,Medium
CUST0000373,Bengaluru,Freelancer,15L-30L,2022-09-14,47.0,Consumer,Shopping,46017.76,High
CUST0000374,Bengaluru,Retired,30L+,2023-12-31,31.0,Commercial,Dining,101741.18,Very High
CUST0000375,Jaipur,Salaried,3L-7L,2022-09-02,47.0,Consumer,Fuel,8833.8925,Medium
CUST0000376,Delhi,Salaried,7L-15L,2020-10-15,70.0,Commercial,Dining,27153.77,High
CUST0000377,Nagpur,Government Employee,<3L,2021-05-10,63.0,Corporate,General/cashback,2082.475,Low
CUST0000378,Bhubaneswar,Salaried,<3L,2022-03-12,53.0,Consumer,Fuel,9144.425000000001,Medium
CUST0000379,Kolkata,Freelancer,7L-15L,2024-04-21,28.0,Consumer,Dining,19552.358333333334,Medium
CUST0000380,Varanasi,Salaried,7L-15L,2019-01-27,90.0,Consumer,Health,19724.81666666667,Medium
CUST0000381,Delhi,Salaried,15L-30L,2022-02-09,54.0,Commercial,Health,33793.40285714286,High
CUST0000382,Mumbai,Business Owner,7L-15L,2019-01-03,91.0,Corporate,Fuel,12690.75,Medium
CUST0000383,Indore,Salaried,7L-15L,2020-01-27,78.0,Consumer,General/cashback,10712.038333333332,Medium
CUST0000384,Chandigarh,Salaried,3L-7L,2019-09-19,83.0,Consumer,General/cashback,6235.327499999999,Medium
CUST0000385,Coimbatore,Business Owner,<3L,2021-12-04,56.0,Commercial,Health,5719.735,Medium
CUST0000386,Mumbai,Retired,3L-7L,2023-08-29,35.0,Commercial,Shopping,11746.905714285715,Medium
CUST0000387,Chandigarh,Salaried,7L-15L,2023-02-02,42.0,Consumer,Dining,18924.945,Medium
CUST0000388,Pune,Salaried,7L-15L,2020-07-11,73.0,Consumer,Dining,25913.255999999998,High
CUST0000389,Chennai,Salaried,7L-15L,2020-12-16,68.0,Consumer,Dining,20532.746,High
CUST0000390,Bengaluru,Salaried,<3L,2023-11-15,33.0,Consumer,Dining,17271.435,Medium
CUST0000391,Madurai,Retired,3L-7L,2019-04-29,87.0,Consumer,Fuel,4796.764999999999,Low
CUST0000392,Mumbai,Self-employed,15L-30L,2024-04-08,28.0,Commercial,Travel,35570.07666666666,High
CUST0000393,Coimbatore,Business Owner,<3L,2021-08-19,60.0,Consumer,Fuel,1469.9433333333334,Low
CUST0000394,Kochi,Self-employed,7L-15L,2023-04-03,40.0,Consumer,Travel,5910.833333333333,Medium
CUST0000395,Indore,Student,7L-15L,2023-05-24,38.0,Consumer,Shopping,9652.15,Medium
CUST0000396,Indore,Self-employed,7L-15L,2021-06-29,61.0,Commercial,Travel,13103.289999999999,Medium
CUST0000397,Visakhapatnam,Retired,<3L,2022-06-26,49.0,Consumer,General/cashback,4928.9725,Low
CUST0000398,Bengaluru,Business Owner,30L+,2021-10-01,58.0,Consumer,Shopping,116188.82666666668,Very High
CUST0000399,Mumbai,Retired,7L-15L,2018-10-29,93.0,Consumer,Fuel,29957.226666666666,High
CUST0000400,Lucknow,Self-employed,3L-7L,2019-10-30,81.0,Consumer,Shopping,7870.884999999999,Medium
CUST0000401,Chennai,Government Employee,15L-30L,2022-06-29,49.0,Consumer,Travel,27084.911666666667,High
CUST0000402,Delhi,Salaried,15L-30L,2021-04-28,63.0,Consumer,Travel,34827.54833333333,High
CUST0000403,Bengaluru,Business Owner,15L-30L,2022-03-15,53.0,Commercial,Travel,22160.021666666667,High
CUST0000404,Chennai,Business Owner,15L-30L,2022-11-09,45.0,Corporate,Fuel,36110.944285714286,High
CUST0000405,Mumbai,Self-employed,3L-7L,2021-09-20,59.0,Consumer,General/cashback,8574.481666666668,Medium
CUST0000406,Mumbai,Self-employed,15L-30L,2023-08-05,36.0,Consumer,Travel,28617.5,High
CUST0000407,Patna,Salaried,3L-7L,2023-01-10,43.0,Consumer,Dining,9606.808,Medium
CUST0000408,Chennai,Retired,15L-30L,2021-01-18,67.0,Consumer,Dining,35667.39333333333,High
CUST0000409,Mysuru,Self-employed,3L-7L,2020-01-24,78.0,Corporate,Shopping,9131.1125,Medium
CUST0000410,Dehradun,Salaried,<3L,2020-06-05,74.0,Consumer,Dining,13027.094000000001,Medium
CUST0000411,Bengaluru,Freelancer,7L-15L,2018-08-02,96.0,Consumer,Shopping,15259.465000000002,Medium
CUST0000412,Indore,Freelancer,15L-30L,2023-02-28,41.0,Consumer,General/cashback,35591.314,High
CUST0000413,Lucknow,Salaried,7L-15L,2023-09-15,35.0,Consumer,Health,9968.340000000002,Medium
CUST0000414,Nagpur,Salaried,15L-30L,2020-09-06,71.0,Commercial,Travel,11212.54,Medium
CUST0000415,Delhi,Business Owner,<3L,2021-01-24,66.0,Consumer,Travel,1895.7333333333333,Low
CUST0000416,Bengaluru,Government Employee,3L-7L,2019-05-01,87.0,Consumer,Dining,14102.578333333331,Medium
CUST0000417,Delhi,Salaried,7L-15L,2023-09-01,35.0,Consumer,Fuel,9594.01,Medium
CUST0000418,Surat,Salaried,3L-7L,2022-12-26,43.0,Consumer,General/cashback,9443.624,Medium
CUST0000419,Madurai,Freelancer,7L-15L,2021-12-25,55.0,Consumer,General/cashback,5410.343333333333,Medium
CUST0000420,Kochi,Salaried,30L+,2019-07-29,84.0,Consumer,General/cashback,76567.04666666668,Very High
CUST0000421,Indore,Government Employee,7L-15L,2023-04-03,40.0,Consumer,Fuel,19773.0,Medium
CUST0000422,Mysuru,Government Employee,3L-7L,2018-10-19,94.0,Consumer,Fuel,5914.967142857144,Medium
CUST0000423,Nagpur,Government Employee,7L-15L,2023-10-06,34.0,Consumer,General/cashback,15605.988333333335,Medium
CUST0000424,Mumbai,Salaried,30L+,2018-11-18,93.0,Corporate,Travel,137888.25666666668,Very High
CUST0000425,Visakhapatnam,Salaried,7L-15L,2020-06-07,74.0,Consumer,Travel,10082.371666666668,Medium
CUST0000426,Pune,Business Owner,15L-30L,2023-08-02,36.0,Consumer,Fuel,44401.871666666666,High
CUST0000427,Mumbai,Salaried,7L-15L,2018-07-27,96.0,Consumer,Fuel,10812.108571428571,Medium
CUST0000428,Ahmedabad,Salaried,7L-15L,2024-02-17,30.0,Corporate,General/cashback,20630.9825,High
CUST0000429,Ranchi,Self-employed,<3L,2022-02-11,54.0,Consumer,Travel,4677.3150000000005,Low
CUST0000430,Hyderabad,Self-employed,15L-30L,2020-02-14,78.0,Commercial,Travel,21209.455,High
CUST0000431,Kolkata,Salaried,30L+,2022-05-21,51.0,Corporate,General/cashback,68313.09666666666,Very High
CUST0000432,Bengaluru,Salaried,30L+,2022-02-27,53.0,Corporate,Shopping,59165.57,High
CUST0000433,Mumbai,Salaried,3L-7L,2022-09-22,46.0,Corporate,Dining,6680.572,Medium
CUST0000434,Chandigarh,Business Owner,15L-30L,2023-05-15,39.0,Consumer,Fuel,22248.35666666667,High
CUST0000435,Indore,Salaried,<3L,2020-12-20,68.0,Consumer,Shopping,1123.71,Low
CUST0000436,Pune,Business Owner,7L-15L,2021-10-10,58.0,Consumer,Travel,6357.573333333334,Medium
CUST0000437,Bengaluru,Freelancer,15L-30L,2019-08-15,84.0,Corporate,General/cashback,29266.08428571429,High
CUST0000438,Chennai,Freelancer,7L-15L,2021-03-17,65.0,Commercial,Shopping,8991.618333333334,Medium
CUST0000439,Bengaluru,Retired,7L-15L,2021-05-19,63.0,Commercial,Health,14546.351666666667,Medium
CUST0000440,Mumbai,Retired,15L-30L,2023-06-18,38.0,Commercial,Shopping,41833.36833333334,High
CUST0000441,Jaipur,Salaried,7L-15L,2022-12-05,44.0,Consumer,Travel,13954.021666666666,Medium
CUST0000442,Nagpur,Salaried,7L-15L,2024-03-12,29.0,Consumer,Travel,18072.785,Medium
CUST0000443,Kochi,Government Employee,7L-15L,2018-08-28,95.0,Consumer,General/cashback,14402.763333333334,Medium
CUST0000444,Pune,Government Employee,15L-30L,2019-10-18,82.0,Consumer,Dining,42075.94,High
CUST0000445,Jaipur,Salaried,3L-7L,2022-10-26,45.0,Consumer,General/cashback,5768.177499999999,Medium
CUST0000446,Delhi,Student,3L-7L,2021-09-20,59.0,Commercial,Fuel,3977.0,Low
CUST0000447,Bengaluru,Government Employee,7L-15L,2021-02-03,66.0,Consumer,Fuel,16988.445000000003,Medium
CUST0000448,Ranchi,Government Employee,7L-15L,2022-12-22,43.0,Consumer,Shopping,4156.51,Low
CUST0000449,Chandigarh,Salaried,3L-7L,2023-08-29,35.0,Commercial,Dining,11139.312,Medium
CUST0000450,Patna,Self-employed,<3L,2018-10-08,94.0,Consumer,Fuel,2642.855,Low
CUST0000451,Patna,Self-employed,15L-30L,2022-04-23,51.0,Consumer,Travel,47759.88999999999,High
CUST0000452,Kochi,Salaried,15L-30L,2019-12-06,80.0,Consumer,General/cashback,23001.085000000003,High
CUST0000453,Patna,Salaried,3L-7L,2020-09-03,71.0,Consumer,Dining,3160.0440000000003,Low
CUST0000454,Pune,Salaried,15L-30L,2022-01-14,55.0,Consumer,Travel,42628.098333333335,High
CUST0000455,Mumbai,Government Employee,30L+,2020-10-10,70.0,Commercial,Dining,75777.81833333334,Very High
CUST0000456,Mumbai,Self-employed,7L-15L,2022-10-21,46.0,Consumer,Travel,27547.113999999994,High
CUST0000457,Delhi,Business Owner,3L-7L,2022-12-05,44.0,Commercial,General/cashback,11313.62,Medium
CUST0000458,Delhi,Salaried,15L-30L,2020-02-08,78.0,Consumer,Dining,38052.801666666666,High
CUST0000459,Chennai,Retired,30L+,2019-10-29,81.0,Corporate,Shopping,79717.035,Very High
CUST0000460,Nagpur,Retired,7L-15L,2020-02-19,78.0,Consumer,Health,5072.012857142858,Medium
CUST0000461,Bhopal,Business Owner,<3L,2020-04-12,76.0,Commercial,General/cashback,2334.318,Low
CUST0000462,Lucknow,Government Employee,15L-30L,2019-03-11,89.0,Consumer,Fuel,50329.59333333333,High
CUST0000463,Bengaluru,Salaried,15L-30L,2022-08-15,48.0,Consumer,Shopping,54217.67333333334,High
CUST0000464,Chandigarh,Business Owner,3L-7L,2024-05-04,27.0,Corporate,Shopping,1017.392,Low
CUST0000465,Pune,Government Employee,30L+,2022-10-12,46.0,Corporate,General/cashback,89208.18333333335,Very High
CUST0000466,Mumbai,Government Employee,15L-30L,2020-09-11,71.0,Consumer,Shopping,21869.662857142856,High
CUST0000467,Hyderabad,Salaried,15L-30L,2020-11-19,69.0,Consumer,Health,21681.37142857143,High
CUST0000468,Chennai,Salaried,30L+,2022-10-02,46.0,Consumer,Shopping,69366.05714285714,Very High
CUST0000469,Hyderabad,Self-employed,<3L,2019-10-25,81.0,Consumer,Travel,1840.3400000000001,Low
CUST0000470,Bhopal,Salaried,15L-30L,2018-08-27,95.0,Consumer,General/cashback,23521.12857142857,High
CUST0000471,Chandigarh,Business Owner,3L-7L,2023-09-10,35.0,Commercial,Health,8383.0575,Medium
